station,timeJ:,t090C:,t190C:,c0uS/cm:,c1uS/cm:,sal00:,sal11:,depSM:,density00:,fluroescence,sbeox0Mm/L:,sbeox0(%sat),v6:,upoly0:,latitude:,longitude:,prDM:,prDE:,flag:
C1,120.706001,9.2922,9.2972,3.64E+04,3.64E+04,33.9117,33.8962,146,1026.887,2.55E-01,118.202,40.982,0,25.825186,36.78188,-121.93923,147.137,213.404,0
C1,120.706029,9.2172,9.227,3.64E+04,3.64E+04,33.9243,33.9084,147,1026.9138,2.46E-01,116.863,40.454,0,26.345356,36.78188,-121.93923,148.145,214.867,0
C1,120.706061,9.1192,9.1083,3.63E+04,3.63E+04,33.9372,33.9252,148,1026.9444,2.55E-01,113.589,39.239,0,26.143372,36.78188,-121.93923,149.153,216.329,0
C1,120.706073,9.0656,9.066,3.63E+04,3.63E+04,33.9439,33.9302,149,1026.963,2.30E-01,114.432,39.486,0,26.161076,36.78188,-121.93923,150.162,217.791,0
C1,120.706087,9.0203,9.0207,3.62E+04,3.62E+04,33.9503,33.9366,150,1026.9799,2.11E-01,112.947,38.936,0,26.632934,36.78188,-121.93923,151.17,219.253,0
C1,120.706131,9.0559,9.0409,3.63E+04,3.62E+04,33.9444,33.9338,151,1026.9741,1.59E-01,112.769,38.903,0,27.749567,36.78188,-121.93923,152.178,220.716,0
C1,120.706145,8.9971,8.9995,3.62E+04,3.62E+04,33.9559,33.9412,152,1026.9972,1.80E-01,113.169,38.994,0,27.250912,36.78188,-121.93923,153.186,222.178,0
C1,120.706175,8.9909,8.9886,3.62E+04,3.62E+04,33.9573,33.9437,153,1027.0038,1.64E-01,108.72,37.456,0,27.300785,36.78188,-121.93923,154.194,223.64,0
C1,120.706203,8.954,8.9456,3.62E+04,3.62E+04,33.9645,33.953,154,1027.02,1.53E-01,105.5,36.319,0,28.171086,36.78188,-121.93923,155.203,225.102,0
C1,120.70622,8.9342,8.9373,3.62E+04,3.62E+04,33.9687,33.9541,155,1027.0311,1.57E-01,105.193,36.198,0,27.986251,36.78188,-121.93923,156.211,226.564,0
C1,120.706245,8.9136,8.911,3.62E+04,3.61E+04,33.9722,33.9583,156,1027.0417,1.43E-01,101.063,34.762,0,27.919748,36.78188,-121.93923,157.219,228.027,0
C1,120.706274,8.8919,8.9073,3.61E+04,3.61E+04,33.9752,33.9579,157,1027.0521,1.42E-01,100.267,34.472,0,29.201047,36.78188,-121.93923,158.227,229.489,0
C1,120.706296,8.8749,8.8823,3.61E+04,3.61E+04,33.9778,33.9623,158,1027.0615,1.42E-01,98.942,34.004,0,28.941883,36.78188,-121.93923,159.235,230.951,0
C1,120.706322,8.8566,8.8572,3.61E+04,3.61E+04,33.9804,33.9662,159,1027.071,1.36E-01,98.279,33.763,0,29.196107,36.78188,-121.93923,160.243,232.414,0
C1,120.706348,8.8546,8.8567,3.61E+04,3.61E+04,33.9804,33.9656,160,1027.0759,1.40E-01,98.203,33.736,0,29.042017,36.78188,-121.93923,161.252,233.876,0
C1,120.706372,8.8478,8.8471,3.61E+04,3.61E+04,33.9803,33.9666,161,1027.0815,1.39E-01,97.55,33.506,0,29.118701,36.78188,-121.93923,162.26,235.338,0
C1,120.706396,8.8495,8.8478,3.61E+04,3.61E+04,33.98,33.9661,162,1027.0856,1.42E-01,97.959,33.648,0,29.021973,36.78188,-121.93923,163.268,236.8,0
C1,120.706417,8.8443,8.8443,3.61E+04,3.61E+04,33.9806,33.9664,163,1027.0914,1.37E-01,97.978,33.651,0,29.17422,36.78188,-121.93923,164.277,238.263,0
C1,120.706443,8.842,8.8412,3.61E+04,3.61E+04,33.9805,33.9666,164,1027.0963,1.28E-01,97.883,33.616,0,29.370034,36.78188,-121.93923,165.285,239.725,0
C1,120.706479,8.8406,8.8395,3.61E+04,3.61E+04,33.9806,33.9666,165,1027.1011,1.24E-01,98.048,33.672,0,29.58848,36.78188,-121.93923,166.293,241.188,0
C1,120.706494,8.799,8.8032,3.61E+04,3.61E+04,33.9902,33.9752,166,1027.1199,1.28E-01,97.861,33.579,0,29.608209,36.78188,-121.93923,167.301,242.65,0
C1,120.706523,8.769,8.763,3.61E+04,3.60E+04,33.9939,33.9816,167,1027.1322,1.18E-01,93.271,31.983,0,29.837793,36.78188,-121.93923,168.31,244.112,0
C1,120.706542,8.7451,8.7508,3.60E+04,3.60E+04,33.998,33.983,168,1027.1438,1.33E-01,92.653,31.756,0,29.649167,36.78188,-121.93923,169.318,245.575,0
C1,120.706574,8.7199,8.7133,3.60E+04,3.60E+04,34.0029,33.9903,169,1027.1562,1.11E-01,91.268,31.264,0,30.351603,36.78188,-121.93923,170.326,247.037,0
C1,120.706596,8.7072,8.7074,3.60E+04,3.60E+04,34.0058,33.9917,170,1027.1651,1.14E-01,91.537,31.348,0,30.049821,36.78188,-121.93923,171.334,248.499,0
C1,120.706614,8.7085,8.7081,3.60E+04,3.60E+04,34.0051,33.9912,171,1027.1689,1.10E-01,88.915,30.451,0,30.101735,36.78188,-121.93923,172.343,249.962,0
C1,120.706639,8.7046,8.704,3.60E+04,3.60E+04,34.0065,33.9928,172,1027.1752,1.07E-01,88.19,30.2,0,30.66658,36.78188,-121.93923,173.351,251.424,0
C1,120.706676,8.6999,8.7003,3.60E+04,3.60E+04,34.008,33.9936,173,1027.1817,1.07E-01,86.868,29.745,0,30.448448,36.78188,-121.93923,174.359,252.886,0
C1,120.706698,8.6761,8.6762,3.60E+04,3.60E+04,34.0095,33.9959,174,1027.1913,1.08E-01,85.725,29.338,0,30.875216,36.78188,-121.93923,175.367,254.349,0
C1,120.706708,8.6649,8.6644,3.60E+04,3.60E+04,34.0113,33.9973,175,1027.199,1.11E-01,86.157,29.479,0,30.946402,36.78188,-121.93923,176.376,255.811,0
C1,120.706739,8.6692,8.67,3.60E+04,3.60E+04,34.0105,33.9962,176,1027.2023,1.09E-01,87.393,29.905,0,31.071923,36.78188,-121.93923,177.384,257.273,0
C1,120.706781,8.6671,8.6684,3.60E+04,3.60E+04,34.0115,33.9971,177,1027.208,1.07E-01,87.356,29.891,0,30.793729,36.78188,-121.93923,178.392,258.736,0
C1,120.706801,8.6603,8.6594,3.60E+04,3.60E+04,34.0131,33.999,178,1027.2149,1.17E-01,86.936,29.743,0,30.772316,36.78188,-121.93923,179.4,260.198,0
C1,120.706812,8.6588,8.6582,3.60E+04,3.60E+04,34.0139,33.9999,179,1027.2203,1.16E-01,86.146,29.472,0,30.784539,36.78188,-121.93923,180.409,261.661,0
C1,120.706836,8.653,8.6527,3.60E+04,3.60E+04,34.0142,33.9999,180,1027.2261,1.14E-01,85.097,29.109,0,30.967695,36.78188,-121.93923,181.417,263.123,0
C1,120.706873,8.6393,8.6415,3.60E+04,3.59E+04,34.0153,34.0006,181,1027.2336,1.11E-01,85.449,29.221,0,31.190943,36.78188,-121.93923,182.425,264.586,0
C1,120.706907,8.6289,8.6291,3.60E+04,3.59E+04,34.018,34.0039,182,1027.242,1.10E-01,86.454,29.558,0,30.981797,36.78188,-121.93923,183.434,266.048,0
C1,120.706918,8.6326,8.6308,3.60E+04,3.59E+04,34.0174,34.0036,183,1027.2455,1.08E-01,86.265,29.496,0,31.005498,36.78188,-121.93923,184.442,267.51,0
C1,120.70694,8.6325,8.6321,3.60E+04,3.59E+04,34.0172,34.0031,184,1027.25,1.08E-01,84.912,29.033,0,31.252751,36.78188,-121.93923,185.451,268.973,0
C1,120.706975,8.6325,8.632,3.60E+04,3.59E+04,34.0172,34.003,185,1027.2546,1.09E-01,84.547,28.908,0,31.344412,36.78188,-121.93923,186.459,270.435,0
C1,120.706999,8.6303,8.6297,3.60E+04,3.59E+04,34.0177,34.0035,186,1027.2599,1.08E-01,84.65,28.942,0,31.373872,36.78188,-121.93923,187.467,271.898,0
C1,120.707022,8.6314,8.6305,3.60E+04,3.59E+04,34.0175,34.0034,187,1027.2641,1.07E-01,84.449,28.874,0,31.449518,36.78188,-121.93923,188.475,273.36,0
C1,120.707048,8.6312,8.6309,3.60E+04,3.59E+04,34.0178,34.0036,188,1027.269,1.07E-01,84.146,28.77,0,31.051951,36.78188,-121.93923,189.484,274.823,0
C1,120.707077,8.6312,8.6306,3.60E+04,3.59E+04,34.0183,34.0041,189,1027.2739,1.04E-01,84.117,28.76,0,30.788281,36.78188,-121.93923,190.492,276.285,0
C1,120.707107,8.6308,8.6305,3.60E+04,3.59E+04,34.0185,34.0042,190,1027.2787,1.09E-01,83.622,28.591,0,31.365559,36.78188,-121.93923,191.5,277.748,0
C1,120.70713,8.6214,8.6228,3.60E+04,3.59E+04,34.019,34.0043,191,1027.2852,1.10E-01,83.708,28.615,0,31.451649,36.78188,-121.93923,192.509,279.21,0
C1,120.707157,8.6046,8.6077,3.59E+04,3.59E+04,34.0198,34.0043,192,1027.2931,1.08E-01,84.116,28.743,0,31.184243,36.78188,-121.93923,193.517,280.673,0
C1,120.707175,8.5897,8.5901,3.59E+04,3.59E+04,34.0182,34.0039,193,1027.2988,1.05E-01,86.053,29.396,0,31.017463,36.78188,-121.93923,194.526,282.135,0
C1,120.707197,8.5802,8.5831,3.59E+04,3.59E+04,34.0186,34.0043,194,1027.3051,1.03E-01,87.078,29.739,0,31.268684,36.78188,-121.93923,195.534,283.598,0
C1,120.707234,8.5775,8.5826,3.59E+04,3.59E+04,34.0183,34.004,195,1027.3099,1.08E-01,89.814,30.672,0,31.419845,36.78188,-121.93923,196.542,285.061,0
C1,120.707261,8.5591,8.5587,3.59E+04,3.59E+04,34.0202,34.0061,196,1027.3189,1.08E-01,89.714,30.625,0,31.623558,36.78188,-121.93923,197.551,286.523,0
C1,120.707279,8.5466,8.5481,3.59E+04,3.59E+04,34.0217,34.0073,197,1027.3266,1.09E-01,88.658,30.257,0,31.193556,36.78188,-121.93923,198.559,287.986,0
C1,120.707302,8.5445,8.5452,3.59E+04,3.59E+04,34.0212,34.0068,198,1027.3311,1.08E-01,89.549,30.559,0,31.145256,36.78188,-121.93923,199.568,289.448,0
C1,120.707332,8.5308,8.5319,3.59E+04,3.59E+04,34.0214,34.007,199,1027.3381,1.10E-01,90.228,30.782,0,31.205138,36.78188,-121.93923,200.576,290.911,0
C1,120.70736,8.5152,8.5147,3.59E+04,3.58E+04,34.0224,34.0079,200,1027.3459,1.05E-01,90.431,30.84,0,31.013201,36.78188,-121.93923,201.584,292.373,0
C1,120.707374,8.5014,8.501,3.58E+04,3.58E+04,34.0233,34.0092,201,1027.3534,1.05E-01,91.436,31.174,0,30.906894,36.78188,-121.93923,202.593,293.836,0
C1,120.707406,8.4959,8.4965,3.58E+04,3.58E+04,34.0246,34.0099,202,1027.3598,1.08E-01,92.261,31.451,0,30.865864,36.78188,-121.93923,203.601,295.298,0
C1,120.707439,8.4818,8.4809,3.58E+04,3.58E+04,34.0261,34.0121,203,1027.3678,1.06E-01,92.098,31.386,0,31.368271,36.78188,-121.93923,204.61,296.761,0
C1,120.70745,8.4759,8.4769,3.58E+04,3.58E+04,34.0267,34.0124,204,1027.3738,1.07E-01,91.911,31.319,0,30.799062,36.78188,-121.93923,205.618,298.224,0
C1,120.707481,8.4735,8.4728,3.58E+04,3.58E+04,34.0268,34.0126,205,1027.3788,1.06E-01,91.116,31.046,0,30.805253,36.78188,-121.93923,206.626,299.686,0
C1,120.707515,8.4693,8.4693,3.58E+04,3.58E+04,34.0276,34.0135,206,1027.3847,1.07E-01,90.891,30.967,0,31.087828,36.78188,-121.93923,207.635,301.149,0
C1,120.70753,8.462,8.4612,3.58E+04,3.58E+04,34.0291,34.0145,207,1027.3915,1.49E-01,90.58,30.856,0,31.179356,36.78188,-121.93923,208.643,302.612,0
C1,120.707553,8.4671,8.4654,3.58E+04,3.58E+04,34.0303,34.0158,208,1027.3963,1.10E-01,89.387,30.453,0,31.103833,36.78188,-121.93923,209.652,304.074,0
C1,120.707579,8.4693,8.4682,3.58E+04,3.58E+04,34.0326,34.0184,209,1027.4023,1.11E-01,86.625,29.514,0,31.061574,36.78188,-121.93923,210.66,305.537,0
C1,120.707605,8.4661,8.4685,3.58E+04,3.58E+04,34.0358,34.0197,210,1027.4099,1.07E-01,85.826,29.241,0,31.501335,36.78188,-121.93923,211.669,307,0
C1,120.707636,8.4624,8.4636,3.58E+04,3.58E+04,34.0366,34.0217,211,1027.4157,1.10E-01,81.202,27.663,0,31.346044,36.78188,-121.93923,212.677,308.462,0
C1,120.707666,8.4533,8.4529,3.58E+04,3.58E+04,34.0384,34.0243,212,1027.4231,1.08E-01,79.847,27.196,0,31.367855,36.78188,-121.93923,213.686,309.925,0
C1,120.707679,8.4443,8.4442,3.58E+04,3.58E+04,34.0398,34.0258,213,1027.4302,1.11E-01,80.328,27.355,0,31.641733,36.78188,-121.93923,214.694,311.388,0
C1,120.707703,8.4387,8.4396,3.58E+04,3.58E+04,34.0404,34.026,214,1027.4362,1.11E-01,79.456,27.054,0,31.774038,36.78188,-121.93923,215.703,312.85,0
C1,120.707736,8.4347,8.4364,3.58E+04,3.58E+04,34.0407,34.026,215,1027.4416,1.16E-01,78.752,26.812,0,32.126824,36.78188,-121.93923,216.711,314.313,0
C1,120.707758,8.4187,8.4186,3.58E+04,3.58E+04,34.0432,34.0289,216,1027.4507,1.12E-01,78.984,26.882,0,31.849235,36.78188,-121.93923,217.72,315.775,0
C1,120.707781,8.4059,8.4073,3.58E+04,3.58E+04,34.0453,34.0306,217,1027.4589,1.08E-01,78.912,26.85,0,31.835302,36.78188,-121.93923,218.728,317.238,0
C1,120.70781,8.3977,8.3989,3.58E+04,3.58E+04,34.0463,34.0315,218,1027.4655,1.08E-01,77.909,26.504,0,32.117558,36.78188,-121.93923,219.737,318.701,0
C1,120.707834,8.3926,8.3921,3.58E+04,3.58E+04,34.0469,34.0328,219,1027.4714,1.05E-01,77.509,26.365,0,32.268709,36.78188,-121.93923,220.745,320.164,0
C1,120.707859,8.3871,8.3873,3.58E+04,3.58E+04,34.0476,34.0332,220,1027.4774,1.08E-01,77.445,26.341,0,32.494042,36.78188,-121.93923,221.754,321.626,0
C1,120.707879,8.379,8.3797,3.58E+04,3.58E+04,34.0484,34.034,221,1027.4838,1.08E-01,77.063,26.206,0,32.438269,36.78188,-121.93923,222.762,323.089,0
C1,120.707912,8.3676,8.3678,3.58E+04,3.57E+04,34.0493,34.0351,222,1027.4909,1.11E-01,76.206,25.908,0,32.490825,36.78188,-121.93923,223.771,324.552,0
C1,120.707936,8.3516,8.3541,3.57E+04,3.57E+04,34.0511,34.0365,223,1027.4994,1.12E-01,76.495,25.997,0,32.783343,36.78188,-121.93923,224.779,326.014,0
C1,120.707955,8.3427,8.3424,3.57E+04,3.57E+04,34.052,34.0379,224,1027.5061,1.13E-01,75.435,25.632,0,32.722619,36.78188,-121.93923,225.788,327.477,0
C1,120.707975,8.3368,8.3367,3.57E+04,3.57E+04,34.0525,34.0382,225,1027.512,1.10E-01,74.837,25.426,0,32.59751,36.78188,-121.93923,226.796,328.94,0
C1,120.708008,8.3279,8.3292,3.57E+04,3.57E+04,34.0542,34.0396,226,1027.5193,1.15E-01,74.378,25.265,0,32.504558,36.78188,-121.93923,227.805,330.403,0
C1,120.708036,8.3174,8.3167,3.57E+04,3.57E+04,34.0558,34.0417,227,1027.5268,1.15E-01,74.068,25.154,0,32.457893,36.78188,-121.93923,228.813,331.866,0
C1,120.708055,8.311,8.3105,3.57E+04,3.57E+04,34.0565,34.0424,228,1027.5329,1.11E-01,73.949,25.11,0,32.579529,36.78188,-121.93923,229.822,333.328,0
C1,120.70808,8.308,8.3072,3.57E+04,3.57E+04,34.057,34.0429,229,1027.5383,1.10E-01,73.701,25.024,0,32.600172,36.78188,-121.93923,230.83,334.791,0
C1,120.708104,8.3018,8.3021,3.57E+04,3.57E+04,34.0582,34.0438,230,1027.5448,1.15E-01,73.362,24.906,0,33.090742,36.78188,-121.93923,231.839,336.254,0
C1,120.708135,8.2912,8.2901,3.57E+04,3.57E+04,34.0592,34.0451,231,1027.5518,1.12E-01,73.317,24.885,0,33.067612,36.78188,-121.93923,232.847,337.717,0
C1,120.708156,8.2835,8.2839,3.57E+04,3.57E+04,34.0601,34.0458,232,1027.5584,1.11E-01,72.984,24.768,0,33.102305,36.78188,-121.93923,233.856,339.18,0
C1,120.708177,8.2648,8.2644,3.57E+04,3.57E+04,34.0636,34.0493,233,1027.5686,1.08E-01,72.287,24.521,0,32.970237,36.78188,-121.93923,234.865,340.643,0
C1,120.708201,8.2524,8.2525,3.57E+04,3.57E+04,34.0653,34.0507,234,1027.5764,1.11E-01,71.768,24.339,0,32.997712,36.78188,-121.93923,235.873,342.105,0
C1,120.708244,8.252,8.2522,3.57E+04,3.57E+04,34.0645,34.0505,235,1027.5805,1.04E-01,70.573,23.933,0,32.888282,36.78188,-121.93923,236.882,343.568,0
C1,120.708254,8.2454,8.2449,3.57E+04,3.57E+04,34.0659,34.0515,236,1027.5871,1.08E-01,70.857,24.027,0,32.962686,36.78188,-121.93923,237.891,345.031,0
C1,120.708277,8.2473,8.2469,3.57E+04,3.57E+04,34.0653,34.0511,237,1027.591,1.09E-01,70.831,24.019,0,33.140274,36.78188,-121.93923,238.899,346.494,0
C1,120.708307,8.2466,8.2456,3.57E+04,3.57E+04,34.0652,34.0512,238,1027.5956,1.10E-01,70.814,24.012,0,33.31528,36.78188,-121.93923,239.908,347.957,0
C1,120.708323,8.2392,8.2383,3.57E+04,3.57E+04,34.0663,34.0522,239,1027.6022,1.12E-01,70.791,24.001,0,33.314711,36.78188,-121.93923,240.916,349.419,0
C1,120.70835,8.2332,8.2336,3.57E+04,3.57E+04,34.0676,34.0528,240,1027.6087,1.12E-01,70.544,23.914,0,33.532511,36.78188,-121.93923,241.925,350.882,0
C1,120.708379,8.219,8.219,3.57E+04,3.56E+04,34.0698,34.0556,241,1027.6173,1.09E-01,70.259,23.81,0,33.013084,36.78188,-121.93923,242.933,352.345,0
C1,120.708405,8.2109,8.2124,3.56E+04,3.56E+04,34.0709,34.0563,242,1027.6239,1.09E-01,70.057,23.737,0,32.82079,36.78188,-121.93923,243.942,353.808,0
C1,120.708426,8.204,8.2045,3.56E+04,3.56E+04,34.0716,34.0574,243,1027.6301,1.17E-01,69.792,23.644,0,33.108798,36.78188,-121.93923,244.951,355.271,0
C1,120.708449,8.1993,8.1996,3.56E+04,3.56E+04,34.0721,34.0578,244,1027.6359,1.06E-01,69.67,23.6,0,33.082798,36.78188,-121.93923,245.959,356.734,0
C1,120.708468,8.1921,8.1919,3.56E+04,3.56E+04,34.0731,34.0589,245,1027.6424,1.10E-01,69.658,23.593,0,33.500987,36.78188,-121.93923,246.968,358.196,0
C1,120.708491,8.1851,8.186,3.56E+04,3.56E+04,34.074,34.0591,246,1027.6487,1.05E-01,69.642,23.584,0,33.586102,36.78188,-121.93923,247.977,359.66,0
C1,120.708536,8.1754,8.1657,3.56E+04,3.56E+04,34.0738,34.0614,247,1027.6547,3.43E-01,69.254,23.447,0,33.687122,36.78188,-121.93923,248.985,361.122,0
C1,120.708546,8.1402,8.1393,3.56E+04,3.56E+04,34.0782,34.0639,248,1027.6681,1.62E-01,69.043,23.358,0,33.461916,36.78188,-121.93923,249.994,362.586,0
C1,120.708574,8.1316,8.1318,3.56E+04,3.56E+04,34.0791,34.0645,249,1027.6748,1.14E-01,67.377,22.79,0,33.355865,36.78188,-121.93923,251.002,364.048,0
C1,120.708599,8.109,8.1077,3.56E+04,3.56E+04,34.0814,34.0675,250,1027.6847,1.09E-01,66.453,22.466,0,34.163661,36.78188,-121.93923,252.011,365.511,0
C1,120.708618,8.101,8.1002,3.56E+04,3.55E+04,34.0821,34.0681,251,1027.6911,1.08E-01,66.517,22.484,0,33.852145,36.78188,-121.93923,253.02,366.974,0
C1,120.708646,8.0977,8.0987,3.56E+04,3.55E+04,34.0823,34.068,252,1027.6963,1.09E-01,65.608,22.175,0,33.57823,36.78188,-121.93923,254.028,368.437,0
C1,120.708667,8.0957,8.0962,3.56E+04,3.55E+04,34.0823,34.068,253,1027.7012,1.10E-01,65.604,22.173,0,33.833654,36.78188,-121.93923,255.037,369.9,0
C1,120.708697,8.0936,8.0927,3.56E+04,3.55E+04,34.0824,34.0684,254,1027.7061,1.08E-01,65.549,22.153,0,34.179736,36.78188,-121.93923,256.046,371.363,0
C1,120.708726,8.091,8.0907,3.56E+04,3.55E+04,34.0825,34.0683,255,1027.7112,1.03E-01,65.403,22.103,0,34.082514,36.78188,-121.93923,257.055,372.826,0
C1,120.708749,8.0882,8.0874,3.56E+04,3.55E+04,34.0826,34.0686,256,1027.7163,1.10E-01,65.474,22.125,0,34.146904,36.78188,-121.93923,258.063,374.289,0
C1,120.70877,8.0869,8.0868,3.56E+04,3.55E+04,34.0849,34.0704,257,1027.7229,1.09E-01,65.243,22.047,0,34.437056,36.78188,-121.93923,259.072,375.752,0
C1,120.70879,8.08,8.0795,3.56E+04,3.55E+04,34.0907,34.0765,258,1027.7331,1.08E-01,65.31,22.067,0,33.790259,36.78188,-121.93923,260.081,377.215,0
C1,120.708817,8.0696,8.0694,3.55E+04,3.55E+04,34.0928,34.0783,259,1027.7409,1.06E-01,65.491,22.123,0,33.789256,36.78188,-121.93923,261.089,378.678,0
C1,120.708852,8.0623,8.0609,3.55E+04,3.55E+04,34.0944,34.0802,260,1027.7479,1.02E-01,65.186,22.017,0,34.406903,36.78188,-121.93923,262.098,380.141,0
C1,120.708878,8.0469,8.0462,3.55E+04,3.55E+04,34.0962,34.0821,261,1027.7563,1.14E-01,65.085,21.975,0,34.6404,36.78188,-121.93923,263.107,381.604,0
C1,120.70889,8.0336,8.0328,3.55E+04,3.55E+04,34.0984,34.0844,262,1027.7646,1.00E-01,64.957,21.926,0,34.599197,36.78188,-121.93923,264.115,383.067,0
C1,120.70892,8.0345,8.0337,3.55E+04,3.55E+04,34.0979,34.0838,263,1027.7687,1.00E-01,64.108,21.64,0,34.644967,36.78188,-121.93923,265.124,384.53,0
C1,120.708951,8.0229,8.0198,3.55E+04,3.55E+04,34.099,34.0854,264,1027.776,9.90E-02,63.89,21.561,0,34.79385,36.78188,-121.93923,266.133,385.993,0
C1,120.708972,8.0148,8.0181,3.55E+04,3.55E+04,34.1006,34.0855,265,1027.783,1.04E-01,64.018,21.6,0,34.690824,36.78188,-121.93923,267.142,387.456,0
C1,120.709,8.0054,8.0057,3.55E+04,3.55E+04,34.1013,34.0867,266,1027.7896,1.00E-01,63.378,21.38,0,34.581811,36.78188,-121.93923,268.15,388.919,0
C1,120.709016,7.9884,7.987,3.55E+04,3.55E+04,34.1006,34.0868,267,1027.7962,1.07E-01,63.193,21.309,0,34.267604,36.78188,-121.93923,269.159,390.382,0
C1,120.709049,7.9691,7.9688,3.55E+04,3.55E+04,34.1009,34.0866,268,1027.804,1.02E-01,62.069,20.921,0,35.207715,36.78188,-121.93923,270.168,391.845,0
C1,120.709083,7.9226,7.9252,3.54E+04,3.54E+04,34.1013,34.0882,269,1027.816,1.03E-01,62.072,20.9,0,35.449155,36.78188,-121.93923,271.177,393.308,0
C1,120.709092,7.8922,7.8921,3.54E+04,3.54E+04,34.1052,34.0913,270,1027.8283,1.02E-01,62.69,21.094,0,35.339753,36.78188,-121.93923,272.185,394.771,0
C1,120.709123,7.9121,7.9132,3.54E+04,3.54E+04,34.1029,34.0887,271,1027.828,1.04E-01,60.55,20.383,0,35.218326,36.78188,-121.93923,273.194,396.235,0
C1,120.709139,7.874,7.8749,3.54E+04,3.54E+04,34.1058,34.092,272,1027.8408,1.05E-01,60.288,20.278,0,35.370769,36.78188,-121.93923,274.203,397.698,0
C1,120.709169,7.8748,7.8742,3.54E+04,3.54E+04,34.1052,34.0912,273,1027.8448,1.08E-01,59.575,20.038,0,35.426875,36.78188,-121.93923,275.212,399.161,0
C1,120.7092,7.8549,7.8551,3.54E+04,3.54E+04,34.1079,34.0937,274,1027.8545,1.04E-01,59.031,19.847,0,35.569502,36.78188,-121.93923,276.22,400.624,0
C1,120.709217,7.8433,7.8429,3.54E+04,3.54E+04,34.1093,34.0951,275,1027.8619,1.06E-01,59.166,19.887,0,35.339491,36.78188,-121.93923,277.229,402.087,0
C1,120.709245,7.8361,7.8365,3.54E+04,3.53E+04,34.1094,34.095,276,1027.8677,1.10E-01,58.291,19.59,0,35.270751,36.78188,-121.93923,278.238,403.55,0
C1,120.709267,7.8293,7.8284,3.54E+04,3.53E+04,34.1092,34.0955,277,1027.8731,1.10E-01,58.069,19.512,0,35.741112,36.78188,-121.93923,279.247,405.013,0
C1,120.709298,7.8253,7.8232,3.53E+04,3.53E+04,34.1098,34.096,278,1027.8788,1.08E-01,57.846,19.435,0,35.604697,36.78188,-121.93923,280.256,406.476,0
C1,120.709322,7.8041,7.8027,3.53E+04,3.53E+04,34.1119,34.0983,279,1027.8883,1.09E-01,57.781,19.405,0,35.371759,36.78188,-121.93923,281.264,407.939,0
C1,120.709347,7.7959,7.8,3.53E+04,3.53E+04,34.1128,34.0981,280,1027.8948,1.04E-01,57.742,19.388,0,35.426353,36.78188,-121.93923,282.273,409.402,0
C1,120.709359,7.7815,7.781,3.53E+04,3.53E+04,34.1169,34.1027,281,1027.9048,1.08E-01,57.258,19.22,0,35.614781,36.78188,-121.93923,283.282,410.866,0
C1,120.70939,7.7961,7.7928,3.53E+04,3.53E+04,34.1139,34.1001,282,1027.9049,1.09E-01,56.585,19,0,36.032972,36.78188,-121.93923,284.291,412.329,0
C1,120.709421,7.7619,7.7638,3.53E+04,3.53E+04,34.1192,34.1038,283,1027.9188,1.06E-01,56.803,19.059,0,35.889628,36.78188,-121.93923,285.3,413.792,0
C1,120.709447,7.7575,7.7583,3.53E+04,3.53E+04,34.122,34.1077,284,1027.9262,1.05E-01,56.154,18.84,0,35.795188,36.78188,-121.93923,286.308,415.255,0
C1,120.709474,7.773,7.7707,3.53E+04,3.53E+04,34.1286,34.1135,285,1027.9337,1.06E-01,55.321,18.568,0,35.75529,36.78188,-121.93923,287.317,416.718,0
C1,120.709489,7.7719,7.7711,3.53E+04,3.53E+04,34.1298,34.1157,286,1027.9394,9.99E-02,54.894,18.424,0,35.750867,36.78188,-121.93923,288.326,418.181,0
C1,120.70951,7.7498,7.7516,3.53E+04,3.53E+04,34.1302,34.1152,287,1027.9476,1.03E-01,54.524,18.291,0,35.932402,36.78188,-121.93923,289.335,419.645,0
C1,120.709535,7.6987,7.7069,3.53E+04,3.52E+04,34.1261,34.1123,288,1027.9568,1.06E-01,54.261,18.181,0,36.168878,36.78188,-121.93923,290.344,421.108,0
C1,120.709582,7.6933,7.6909,3.52E+04,3.52E+04,34.1253,34.1106,289,1027.9615,1.05E-01,54.006,18.093,0,36.043553,36.78188,-121.93923,291.353,422.571,0
C1,120.709596,7.6339,7.634,3.52E+04,3.52E+04,34.1268,34.1132,290,1027.9763,1.03E-01,54.307,18.17,0,36.270678,36.78188,-121.93923,292.361,424.034,0
C1,120.709608,7.6231,7.6228,3.52E+04,3.52E+04,34.128,34.1142,291,1027.9834,1.01E-01,54.013,18.067,0,36.272696,36.78188,-121.93923,293.37,425.497,0
C1,120.709635,7.6241,7.6265,3.52E+04,3.52E+04,34.1275,34.1136,292,1027.9875,1.07E-01,53.065,17.75,0,36.368051,36.78188,-121.93923,294.379,426.961,0
C1,120.709673,7.615,7.6182,3.52E+04,3.52E+04,34.128,34.1138,293,1027.9938,1.02E-01,52.739,17.638,0,36.393877,36.78188,-121.93923,295.388,428.424,0
C1,120.709689,7.607,7.6081,3.52E+04,3.52E+04,34.1294,34.1153,294,1028.0007,1.04E-01,52.831,17.665,0,36.564808,36.78188,-121.93923,296.397,429.887,0
C1,120.709706,7.6121,7.6111,3.52E+04,3.52E+04,34.1297,34.1157,295,1028.0048,1.04E-01,52.637,17.603,0,36.888926,36.78188,-121.93923,297.406,431.351,0
